Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ID,discuss_1,read_1,age,gender,edu,arg_ID,Arg_Position,Arguments,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,rater_position,response_ratings
42,1651570000000,03/05/2022 09:43,6396306,4,40,Strongly Agree,statements,15,Never,Never,41,Male,"Undergraduate degree (BSc, BA)",3,Remain,Strong economic growth due to more consistent rules across the Europe,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
43,1651570000000,03/05/2022 09:43,6396306,4,41,Strongly Agree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",3,Remain,we are part of Europe because of our geography,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,7
44,1651570000000,03/05/2022 09:43,6396306,4,42,Strongly Agree,statements,15,Never,Never,41,Male,"Undergraduate degree (BSc, BA)",2,Remain,Working together always achieves better and quicker outcomes than to go it alone,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
45,1651570000000,03/05/2022 09:43,6396306,4,43,Strongly Agree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",3,Leave,Greater world opportunities for trade,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,7
46,1651570000000,03/05/2022 09:43,6396306,4,44,Strongly Agree,statements,14,Rarely,Most months,64,Male,GCSEs,3,Remain,stronger leadership for Britain,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
47,1651570000000,03/05/2022 09:43,6396306,4,45,Strongly Agree,statements,17,Rarely,Rarely,35,Male,GCSEs,3,Remain,"free travel, easier to travel within europe",Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,REMAIN,7
48,1651570000000,03/05/2022 09:43,6396306,4,46,Strongly Agree,statements,13,Never,Never,58,Female,GCSEs,3,Remain,help from eu countries,Neither Agree nor Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
50,1651570000000,03/05/2022 09:44,6396306,4,48,Strongly Agree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",2,Remain,change will be disruptive,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,7
51,1651570000000,03/05/2022 09:44,6396306,4,49,Somewhat Disagree,statements,14,Rarely,Most months,64,Male,GCSEs,1,Leave,"less bills to pay to the EU,",Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,3
52,1651570000000,03/05/2022 09:44,6396306,4,50,Somewhat Disagree,statements,17,Rarely,Rarely,35,Male,GCSEs,2,Leave,"independence, not being tied to european laws",Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,REMAIN,3
53,1651570000000,03/05/2022 09:45,6396306,4,51,Strongly Agree,statements,12,Rarely,Rarely,56,Female,A levels,2,Remain,To enable easy trade of goods and services with other countries.,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,7
54,1651570000000,03/05/2022 09:45,6396306,4,52,Strongly Agree,statements,11,Rarely,Rarely,32,Male,Doctorate (PhD),3,Remain,Freedom of movement helps the economy,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
55,1651570000000,03/05/2022 09:45,6396306,4,53,Somewhat Disagree,statements,12,Rarely,Rarely,56,Female,A levels,3,Leave,To stop people coming into the country and claiming benefits and taking priority on the council housing list,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,3
56,1651570000000,03/05/2022 09:45,6396306,4,54,Strongly Agree,statements,14,Rarely,Most months,64,Male,GCSEs,2,Remain,lower prices all round,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
57,1651570000000,03/05/2022 09:45,6396306,4,55,Strongly Agree,statements,16,Rarely,Rarely,NA,Female,A levels,3,Remain,"Membership in a community of stability, democracy, security and prosperity.",Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,7
58,1651570000000,03/05/2022 09:46,6396306,4,56,Strongly Agree,statements,13,Never,Never,58,Female,GCSEs,2,Remain,tighter regulations on goods,Neither Agree nor Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
59,1651570000000,03/05/2022 09:46,6396306,4,57,Strongly Agree,statements,17,Rarely,Rarely,35,Male,GCSEs,1,Remain,"inclusivity, opportunities for everyone",Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,REMAIN,7
60,1651570000000,03/05/2022 09:46,6396306,4,58,Strongly Agree,statements,16,Rarely,Rarely,NA,Female,A levels,2,Remain,We can continue doing business with other countries in the EU,Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,7
61,1651570000000,03/05/2022 09:47,6396306,4,59,Somewhat Disagree,statements,16,Rarely,Rarely,NA,Female,A levels,1,Leave,We are able to stop as many migrants entering our country.,Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,3
63,1651570000000,03/05/2022 09:48,6396306,4,61,Agree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",1,Leave,Control of borders - letting people in and out that we validate,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,6
64,1651570000000,03/05/2022 09:48,6396306,4,62,Strongly Agree,statements,19,Never,Never,30,Female,"Undergraduate degree (BSc, BA)",1,Remain,Because I like the EU,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
3,1651570000000,03/05/2022 09:36,6396348,4,1,Strongly Disagree,statements,19,Never,Never,30,Female,"Undergraduate degree (BSc, BA)",3,Remain,Because their family members did,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
4,1651570000000,03/05/2022 09:36,6396348,4,2,Strongly Disagree,statements,17,Rarely,Rarely,35,Male,GCSEs,2,Leave,"independence, not being tied to european laws",Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,REMAIN,1
5,1651570000000,03/05/2022 09:37,6396348,4,3,Strongly Disagree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",1,Remain,Better the devil you know than the devil you don't.,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,1
6,1651570000000,03/05/2022 09:37,6396348,4,4,Strongly Disagree,statements,16,Rarely,Rarely,NA,Female,A levels,2,Leave,The freedom to regulate in a more proportionate and agile way that works for our great British businesses;,Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,1
7,1651570000000,03/05/2022 09:37,6396348,4,5,Strongly Agree,statements,15,Never,Never,41,Male,"Undergraduate degree (BSc, BA)",3,Remain,Strong economic growth due to more consistent rules across the Europe,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
8,1651570000000,03/05/2022 09:37,6396348,4,6,Strongly Disagree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",2,Leave,"Excessive ""overhead"" in managing the EU",Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,1
9,1651570000000,03/05/2022 09:37,6396348,4,7,Strongly Agree,statements,13,Never,Never,58,Female,GCSEs,1,Remain,better and easier trading,Neither Agree nor Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
11,1651570000000,03/05/2022 09:37,6396348,4,9,Strongly Disagree,statements,15,Never,Never,41,Male,"Undergraduate degree (BSc, BA)",3,Leave,Countries unequal in economy leading to disproportionate immigration which then leads to social tensions,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
12,1651570000000,03/05/2022 09:37,6396348,4,10,Strongly Agree,statements,16,Rarely,Rarely,NA,Female,A levels,1,Remain,Free to travel in the different EU countries.,Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,7
13,1651570000000,03/05/2022 09:37,6396348,4,11,Strongly Disagree,statements,16,Rarely,Rarely,NA,Female,A levels,3,Leave,"Save money helping other countries, we don't need to send aid",Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,1
14,1651570000000,03/05/2022 09:37,6396348,4,12,Neither Agree nor Disagree,statements,15,Never,Never,41,Male,"Undergraduate degree (BSc, BA)",2,Leave,Slow progress on getting things done as too wide spectrum of MEPs so ideological views lead to long drawn out arguments and hinders the European project,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,4
15,1651570000000,03/05/2022 09:37,6396348,4,13,Strongly Agree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",2,Remain,change will be disruptive,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,7
16,1651570000000,03/05/2022 09:38,6396348,4,14,Strongly Agree,statements,12,Rarely,Rarely,56,Female,A levels,3,Remain,"To be able to keep the many EU citizens that are working in the UK, especially in the NHS",Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,7
17,1651570000000,03/05/2022 09:38,6396348,4,15,Strongly Disagree,statements,14,Rarely,Most months,64,Male,GCSEs,2,Leave,more money for the NHS,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
18,1651570000000,03/05/2022 09:38,6396348,4,16,Strongly Disagree,statements,15,Never,Never,41,Male,"Undergraduate degree (BSc, BA)",1,Leave,Too much red tape so things donât get done or over the top.,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
19,1651570000000,03/05/2022 09:38,6396348,4,17,Strongly Agree,statements,12,Rarely,Rarely,56,Female,A levels,2,Remain,To enable easy trade of goods and services with other countries.,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,7
20,1651570000000,03/05/2022 09:38,6396348,4,18,Strongly Disagree,statements,11,Rarely,Rarely,32,Male,Doctorate (PhD),1,Leave,Reduce immigration to the UK,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
21,1651570000000,03/05/2022 09:38,6396348,4,19,Strongly Disagree,statements,14,Rarely,Most months,64,Male,GCSEs,3,Leave,MORE INDEPENDENCE INCLUDING LAWS IN BRITAIN,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
22,1651570000000,03/05/2022 09:38,6396348,4,20,Strongly Agree,statements,15,Never,Never,41,Male,"Undergraduate degree (BSc, BA)",1,Remain,Free movement of people allows equal opportunities across Europe and social mobility,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
23,1651570000000,03/05/2022 09:38,6396348,4,21,Strongly Agree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",3,Leave,Greater world opportunities for trade,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,7
24,1651570000000,03/05/2022 09:38,6396348,4,22,Neither Agree nor Disagree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",1,Leave,Control of borders - letting people in and out that we validate,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,4
25,1651570000000,03/05/2022 09:38,6396348,4,23,Strongly Agree,statements,19,Never,Never,30,Female,"Undergraduate degree (BSc, BA)",1,Remain,Because I like the EU,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
26,1651570000000,03/05/2022 09:38,6396348,4,24,Strongly Disagree,statements,12,Rarely,Rarely,56,Female,A levels,1,Leave,To save money that was spent on membership and instead give it to the NHS,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,1
27,1651570000000,03/05/2022 09:39,6396348,4,25,Strongly Disagree,statements,11,Rarely,Rarely,32,Male,Doctorate (PhD),3,Leave,"More money for the UK, instead of paying for the EU",Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
28,1651570000000,03/05/2022 09:39,6396348,4,26,Strongly Agree,statements,15,Never,Never,41,Male,"Undergraduate degree (BSc, BA)",2,Remain,Working together always achieves better and quicker outcomes than to go it alone,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
29,1651570000000,03/05/2022 09:39,6396348,4,27,Strongly Disagree,statements,18,Never,Never,35,Female,GCSEs,2,Remain,the freedom to regulate in a more proportionate and agile way that works for our great British businesses;,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,REMAIN,1
30,1651570000000,03/05/2022 09:39,6396348,4,28,Strongly Disagree,statements,14,Rarely,Most months,64,Male,GCSEs,3,Remain,stronger leadership for Britain,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
31,1651570000000,03/05/2022 09:39,6396348,4,29,Strongly Disagree,statements,11,Rarely,Rarely,32,Male,Doctorate (PhD),2,Leave,Less EU regulation and red tape,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
32,1651570000000,03/05/2022 09:39,6396348,4,30,Strongly Disagree,statements,17,Rarely,Rarely,35,Male,GCSEs,3,Leave,"own laws, the european courts deciding things rather than us",Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,REMAIN,1
33,1651570000000,03/05/2022 09:39,6396348,4,31,Neither Agree nor Disagree,statements,13,Never,Never,58,Female,GCSEs,2,Remain,tighter regulations on goods,Neither Agree nor Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,4
34,1651570000000,03/05/2022 09:39,6396348,4,32,Strongly Agree,statements,14,Rarely,Most months,64,Male,GCSEs,1,Remain,stay under eu rules,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
35,1651570000000,03/05/2022 09:39,6396348,4,33,Strongly Disagree,statements,19,Never,Never,30,Female,"Undergraduate degree (BSc, BA)",3,Leave,Because I believe something I have read online,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
36,1651570000000,03/05/2022 09:39,6396348,4,34,Strongly Disagree,statements,13,Never,Never,58,Female,GCSEs,1,Leave,make our own choices,Neither Agree nor Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
37,1651570000000,03/05/2022 09:39,6396348,4,35,Strongly Agree,statements,19,Never,Never,30,Female,"Undergraduate degree (BSc, BA)",2,Remain,I agree with the EU and what the UK does for the EU/gets from the EU,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
38,1651570000000,03/05/2022 09:39,6396348,4,36,Strongly Disagree,statements,16,Rarely,Rarely,NA,Female,A levels,1,Leave,We are able to stop as many migrants entering our country.,Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,1
39,1651570000000,03/05/2022 09:39,6396348,4,37,Somewhat Disagree,statements,20,Once or twice a year,Rarely,65,Male,"Undergraduate degree (BSc, BA)",3,Remain,we are part of Europe because of our geography,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,REMAIN,3
40,1651570000000,03/05/2022 09:39,6396348,4,38,Strongly Agree,statements,11,Rarely,Rarely,32,Male,Doctorate (PhD),2,Remain,The 'right' thing to do,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,7
41,1651570000000,03/05/2022 09:39,6396348,4,39,Strongly Disagree,statements,19,Never,Never,30,Female,"Undergraduate degree (BSc, BA)",1,Leave,Independent form the EU,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,REMAIN,1
42,1651570000000,03/05/2022 09:39,6396348,4,40,Strongly Agree,statements,16,Rarely,Rarely,NA,Female,A levels,3,Remain,"Membership in a community of stability, democracy, security and prosperity.",Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,REMAIN,7
43,1651570000000,03/05/2022 09:40,6396348,4,41,Strongly Disagree,statements,18,Never,Never,35,Female,GCSEs,3,Leave,LAws we can make our own laws,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,REMAIN,1
