Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,condition,ITT_cond,passedITT
62,1659961247473,08/08/2022 12:20:47,6893971,2,60,Agree,statements,85,Rarely,Most weeks,57,Female,"Undergraduate degree (BSc, BA)",2,Against,Against any type of vaccinations,Anti,6,PRO,506,82,Against,ITT,1,1
63,1659961251959,08/08/2022 12:20:51,6893971,2,61,Neither Agree nor Disagree,statements,81,Rarely,Most weeks,31,Male,"Undergraduate degree (BSc, BA)",3,Against,Don't believe that any vaccines are effective,Anti,4,PRO,483,82,Against,ITT,1,0
4,1659960331498,08/08/2022 12:05:31,6894008,2,2,Strongly Agree,statements,83,Rarely,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",1,Against,It hasn't been around long enough to know the long term effects,Anti,7,PRO,493,89,Against,ITT,1,1
9,1659960352123,08/08/2022 12:05:52,6894008,2,7,Somewhat Disagree,statements,89,A few times a year,Rarely,33,Female,"Undergraduate degree (BSc, BA)",1,Against,I don't believe covid is real.,Anti,3,PRO,529,89,Against,ITT,1,0
13,1659960368767,08/08/2022 12:06:08,6894008,2,11,Strongly Agree,statements,83,Rarely,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",3,Against,I don't want a Covid passport,Anti,7,PRO,495,89,Against,ITT,1,1
14,1659960370986,08/08/2022 12:06:10,6894008,2,12,Somewhat Agree,statements,81,Rarely,Most weeks,31,Male,"Undergraduate degree (BSc, BA)",3,Against,Don't believe that any vaccines are effective,Anti,5,PRO,483,89,Against,ITT,1,0
16,1659960377652,08/08/2022 12:06:17,6894008,2,14,Strongly Agree,statements,88,A few times a year,Most months,31,Female,"Undergraduate degree (BSc, BA)",2,Against,I don't trust the government/pharmaceutical industry to have produced a (safe) vaccine in the timeframe.,Anti,7,PRO,524,89,Against,ITT,1,1
18,1659960382348,08/08/2022 12:06:22,6894008,2,16,Neither Agree nor Disagree,statements,85,Rarely,Most weeks,57,Female,"Undergraduate degree (BSc, BA)",2,Against,Against any type of vaccinations,Anti,4,PRO,506,89,Against,ITT,1,0
19,1659960384929,08/08/2022 12:06:24,6894008,2,17,Strongly Agree,statements,90,Most weeks,Most months,25,Female,"Undergraduate degree (BSc, BA)",3,Against,We don't know how effective the vaccine is yet,Anti,7,PRO,537,89,Against,ITT,1,1
21,1659960388415,08/08/2022 12:06:28,6894008,2,19,Strongly Agree,statements,86,Rarely,Most days,19,Female,A levels,1,Against,it was produced fast,Anti,7,PRO,511,89,Against,ITT,1,1
23,1659960392961,08/08/2022 12:06:32,6894008,2,21,Strongly Agree,statements,81,Rarely,Most weeks,31,Male,"Undergraduate degree (BSc, BA)",1,Against,The companies haven't had enough time to develop it properly,Anti,7,PRO,481,89,Against,ITT,1,1
24,1659960394738,08/08/2022 12:06:34,6894008,2,22,Strongly Agree,statements,89,A few times a year,Rarely,33,Female,"Undergraduate degree (BSc, BA)",2,Against,I don't trust the vaccine works,Anti,7,PRO,530,89,Against,ITT,1,1
25,1659960397794,08/08/2022 12:06:37,6894008,2,23,Neither Agree nor Disagree,statements,82,Never,Rarely,28,Female,"Undergraduate degree (BSc, BA)",2,Against,I'm only young so I don't need it,Anti,4,PRO,488,89,Against,ITT,1,0
28,1659960405022,08/08/2022 12:06:45,6894008,2,26,Neither Agree nor Disagree,statements,88,A few times a year,Most months,31,Female,"Undergraduate degree (BSc, BA)",3,Against,I don't believe in Covid-19.,Anti,4,PRO,525,89,Against,ITT,1,0
29,1659960408076,08/08/2022 12:06:48,6894008,2,27,Strongly Agree,statements,90,Most weeks,Most months,25,Female,"Undergraduate degree (BSc, BA)",1,Against,The vaccine has been developed too quickly so they're not sure it's safe,Anti,7,PRO,535,89,Against,ITT,1,1
30,1659960409992,08/08/2022 12:06:49,6894008,2,28,Strongly Agree,statements,82,Never,Rarely,28,Female,"Undergraduate degree (BSc, BA)",1,Against,Time of development,Anti,7,PRO,487,89,Against,ITT,1,1
36,1659960424515,08/08/2022 12:07:04,6894008,2,34,Strongly Agree,statements,86,Rarely,Most days,19,Female,A levels,3,Against,the effectiveness hasn't really been proven,Anti,7,PRO,513,89,Against,ITT,1,1
38,1659960428478,08/08/2022 12:07:08,6894008,2,36,Strongly Agree,statements,83,Rarely,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",2,Against,We don't know how long it works for,Anti,7,PRO,494,89,Against,ITT,1,1
39,1659960431080,08/08/2022 12:07:11,6894008,2,37,Strongly Agree,statements,89,A few times a year,Rarely,33,Female,"Undergraduate degree (BSc, BA)",3,Against,There's not been enough time to make the vaccine work properly,Anti,7,PRO,531,89,Against,ITT,1,1
42,1659960437841,08/08/2022 12:07:17,6894008,2,40,Strongly Agree,statements,84,Rarely,Rarely,19,Male,A levels,1,Against,danger of side effects,Anti,7,PRO,499,89,Against,ITT,1,1
45,1659960447504,08/08/2022 12:07:27,6894008,2,43,Strongly Agree,statements,85,Rarely,Most weeks,57,Female,"Undergraduate degree (BSc, BA)",1,Against,The time factor - trials can take up to 10 years,Anti,7,PRO,505,89,Against,ITT,1,1
47,1659960451755,08/08/2022 12:07:31,6894008,2,45,Strongly Agree,statements,87,Never,Most months,35,Female,A levels,3,Against,You will get a blood clot,Anti,7,PRO,519,89,Against,ITT,1,1
48,1659960453142,08/08/2022 12:07:33,6894008,2,46,Strongly Agree,statements,87,Never,Most months,35,Female,A levels,2,Against,They are trying to control us,Anti,7,PRO,518,89,Against,ITT,1,1
53,1659960464691,08/08/2022 12:07:44,6894008,2,51,Strongly Agree,statements,84,Rarely,Rarely,19,Male,A levels,2,Against,thinking its a means of government control (conspiracy),Anti,7,PRO,500,89,Against,ITT,1,1
54,1659960469214,08/08/2022 12:07:49,6894008,2,52,Strongly Agree,statements,87,Never,Most months,35,Female,A levels,1,Against,There hasn't been long enough to develop a vaccination,Anti,7,PRO,517,89,Against,ITT,1,1
55,1659960471814,08/08/2022 12:07:51,6894008,2,53,Somewhat Agree,statements,82,Never,Rarely,28,Female,"Undergraduate degree (BSc, BA)",3,Against,I'm healthy so I won't die from it,Anti,5,PRO,489,89,Against,ITT,1,0
56,1659960477332,08/08/2022 12:07:57,6894008,2,54,Strongly Agree,statements,86,Rarely,Most days,19,Female,A levels,2,Against,the side effects short term and long term,Anti,7,PRO,512,89,Against,ITT,1,1
58,1659960481345,08/08/2022 12:08:01,6894008,2,56,Strongly Agree,statements,84,Rarely,Rarely,19,Male,A levels,3,Against,my body my choice sort of argument,Anti,7,PRO,501,89,Against,ITT,1,1
59,1659960483066,08/08/2022 12:08:03,6894008,2,57,Strongly Agree,statements,90,Most weeks,Most months,25,Female,"Undergraduate degree (BSc, BA)",2,Against,It doesn't stop you from catching the disease,Anti,7,PRO,536,89,Against,ITT,1,1
60,1659960485897,08/08/2022 12:08:05,6894008,2,58,Somewhat Agree,statements,81,Rarely,Most weeks,31,Male,"Undergraduate degree (BSc, BA)",2,Against,The government can track me if I take the vaccine,Anti,5,PRO,482,89,Against,ITT,1,0
61,1659960487474,08/08/2022 12:08:07,6894008,2,59,Strongly Agree,statements,85,Rarely,Most weeks,57,Female,"Undergraduate degree (BSc, BA)",3,Against,Possible side effects,Anti,7,PRO,507,89,Against,ITT,1,1
62,1659960489313,08/08/2022 12:08:09,6894008,2,60,Neither Agree nor Disagree,statements,88,A few times a year,Most months,31,Female,"Undergraduate degree (BSc, BA)",1,Against,I don't believe in vaccinations.,Anti,4,PRO,523,89,Against,ITT,1,0
4,1659961243764,08/08/2022 12:20:43,6894074,2,1,Somewhat Agree,statements,86,Rarely,Most days,19,Female,A levels,1,Against,it was produced fast,Anti,5,PRO,511,93,Against,ITT,1,0
6,1659961257585,08/08/2022 12:20:57,6894074,2,3,Somewhat Agree,statements,85,Rarely,Most weeks,57,Female,"Undergraduate degree (BSc, BA)",1,Against,The time factor - trials can take up to 10 years,Anti,5,PRO,505,93,Against,ITT,1,0
7,1659961263849,08/08/2022 12:21:03,6894074,2,4,Somewhat Agree,statements,83,Rarely,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",2,Against,We don't know how long it works for,Anti,5,PRO,494,93,Against,ITT,1,0
8,1659961269326,08/08/2022 12:21:09,6894074,2,5,Somewhat Agree,statements,86,Rarely,Most days,19,Female,A levels,3,Against,the effectiveness hasn't really been proven,Anti,5,PRO,513,93,Against,ITT,1,0
10,1659961276486,08/08/2022 12:21:16,6894074,2,7,Somewhat Agree,statements,88,A few times a year,Most months,31,Female,"Undergraduate degree (BSc, BA)",2,Against,I don't trust the government/pharmaceutical industry to have produced a (safe) vaccine in the timeframe.,Anti,5,PRO,524,93,Against,ITT,1,0
12,1659961284550,08/08/2022 12:21:24,6894074,2,9,Strongly Disagree,statements,89,A few times a year,Rarely,33,Female,"Undergraduate degree (BSc, BA)",1,Against,I don't believe covid is real.,Anti,1,PRO,529,93,Against,ITT,1,0
13,1659961286465,08/08/2022 12:21:26,6894074,2,10,Disagree,statements,82,Never,Rarely,28,Female,"Undergraduate degree (BSc, BA)",3,Against,I'm healthy so I won't die from it,Anti,2,PRO,489,93,Against,ITT,1,0
15,1659961292640,08/08/2022 12:21:32,6894074,2,12,Somewhat Agree,statements,90,Most weeks,Most months,25,Female,"Undergraduate degree (BSc, BA)",1,Against,The vaccine has been developed too quickly so they're not sure it's safe,Anti,5,PRO,535,93,Against,ITT,1,0
16,1659961293952,08/08/2022 12:21:33,6894074,2,13,Strongly Disagree,statements,88,A few times a year,Most months,31,Female,"Undergraduate degree (BSc, BA)",3,Against,I don't believe in Covid-19.,Anti,1,PRO,525,93,Against,ITT,1,0
18,1659961298430,08/08/2022 12:21:38,6894074,2,15,Somewhat Disagree,statements,88,A few times a year,Most months,31,Female,"Undergraduate degree (BSc, BA)",1,Against,I don't believe in vaccinations.,Anti,3,PRO,523,93,Against,ITT,1,0
19,1659961300249,08/08/2022 12:21:40,6894074,2,16,Somewhat Disagree,statements,85,Rarely,Most weeks,57,Female,"Undergraduate degree (BSc, BA)",2,Against,Against any type of vaccinations,Anti,3,PRO,506,93,Against,ITT,1,0
23,1659961309609,08/08/2022 12:21:49,6894074,2,20,Strongly Disagree,statements,81,Rarely,Most weeks,31,Male,"Undergraduate degree (BSc, BA)",2,Against,The government can track me if I take the vaccine,Anti,1,PRO,482,93,Against,ITT,1,0
27,1659961345469,08/08/2022 12:22:25,6894074,2,24,Somewhat Agree,statements,89,A few times a year,Rarely,33,Female,"Undergraduate degree (BSc, BA)",2,Against,I don't trust the vaccine works,Anti,5,PRO,530,93,Against,ITT,1,0
28,1659961347775,08/08/2022 12:22:27,6894074,2,25,Somewhat Agree,statements,81,Rarely,Most weeks,31,Male,"Undergraduate degree (BSc, BA)",1,Against,The companies haven't had enough time to develop it properly,Anti,5,PRO,481,93,Against,ITT,1,0
29,1659961379682,08/08/2022 12:22:59,6894074,2,26,Somewhat Agree,statements,83,Rarely,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",1,Against,It hasn't been around long enough to know the long term effects,Anti,5,PRO,493,93,Against,ITT,1,0
30,1659961380793,08/08/2022 12:23:00,6894074,2,27,Strongly Disagree,statements,87,Never,Most months,35,Female,A levels,2,Against,They are trying to control us,Anti,1,PRO,518,93,Against,ITT,1,0
31,1659961386126,08/08/2022 12:23:06,6894074,2,28,Somewhat Agree,statements,84,Rarely,Rarely,19,Male,A levels,2,Against,thinking its a means of government control (conspiracy),Anti,5,PRO,500,93,Against,ITT,1,0
32,1659961408823,08/08/2022 12:23:28,6894074,2,29,Somewhat Agree,statements,84,Rarely,Rarely,19,Male,A levels,1,Against,danger of side effects,Anti,5,PRO,499,93,Against,ITT,1,0
34,1659961412170,08/08/2022 12:23:32,6894074,2,31,Somewhat Agree,statements,89,A few times a year,Rarely,33,Female,"Undergraduate degree (BSc, BA)",3,Against,There's not been enough time to make the vaccine work properly,Anti,5,PRO,531,93,Against,ITT,1,0
35,1659961414738,08/08/2022 12:23:34,6894074,2,32,Somewhat Agree,statements,90,Most weeks,Most months,25,Female,"Undergraduate degree (BSc, BA)",2,Against,It doesn't stop you from catching the disease,Anti,5,PRO,536,93,Against,ITT,1,0
42,1659961454805,08/08/2022 12:24:14,6894074,2,39,Somewhat Disagree,statements,82,Never,Rarely,28,Female,"Undergraduate degree (BSc, BA)",2,Against,I'm only young so I don't need it,Anti,3,PRO,488,93,Against,ITT,1,0
44,1659961459903,08/08/2022 12:24:19,6894074,2,41,Somewhat Agree,statements,83,Rarely,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",3,Against,I don't want a Covid passport,Anti,5,PRO,495,93,Against,ITT,1,0
45,1659961477171,08/08/2022 12:24:37,6894074,2,42,Somewhat Agree,statements,90,Most weeks,Most months,25,Female,"Undergraduate degree (BSc, BA)",3,Against,We don't know how effective the vaccine is yet,Anti,5,PRO,537,93,Against,ITT,1,0
47,1659961481225,08/08/2022 12:24:41,6894074,2,44,Somewhat Agree,statements,85,Rarely,Most weeks,57,Female,"Undergraduate degree (BSc, BA)",3,Against,Possible side effects,Anti,5,PRO,507,93,Against,ITT,1,0
49,1659961493792,08/08/2022 12:24:53,6894074,2,46,Somewhat Agree,statements,82,Never,Rarely,28,Female,"Undergraduate degree (BSc, BA)",1,Against,Time of development,Anti,5,PRO,487,93,Against,ITT,1,0
50,1659961508720,08/08/2022 12:25:08,6894074,2,47,Somewhat Agree,statements,86,Rarely,Most days,19,Female,A levels,2,Against,the side effects short term and long term,Anti,5,PRO,512,93,Against,ITT,1,0
54,1659961516613,08/08/2022 12:25:16,6894074,2,51,Somewhat Agree,statements,87,Never,Most months,35,Female,A levels,1,Against,There hasn't been long enough to develop a vaccination,Anti,5,PRO,517,93,Against,ITT,1,0
56,1659961525243,08/08/2022 12:25:25,6894074,2,53,Disagree,statements,81,Rarely,Most weeks,31,Male,"Undergraduate degree (BSc, BA)",3,Against,Don't believe that any vaccines are effective,Anti,2,PRO,483,93,Against,ITT,1,0
62,1659961538674,08/08/2022 12:25:38,6894074,2,59,Somewhat Agree,statements,87,Never,Most months,35,Female,A levels,3,Against,You will get a blood clot,Anti,5,PRO,519,93,Against,ITT,1,0
64,1659961544738,08/08/2022 12:25:44,6894074,2,61,Somewhat Agree,statements,84,Rarely,Rarely,19,Male,A levels,3,Against,my body my choice sort of argument,Anti,5,PRO,501,93,Against,ITT,1,0
5,1659970629655,08/08/2022 14:57:09,6895292,2,3,Somewhat Agree,statements,2,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",2,Against,I believe that the vaccine is ineffective or rushed,Anti,5,PRO,8,97,Against,ITT,1,0
7,1659970635031,08/08/2022 14:57:15,6895292,2,5,Somewhat Agree,statements,4,Most months,Most months,20,Female,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",2,Against,The government is trying to control us through this vaccine,Anti,5,PRO,20,97,Against,ITT,1,0
8,1659970641927,08/08/2022 14:57:21,6895292,2,6,Strongly Disagree,statements,2,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",1,Against,I am one of those idiots who thinks I will become magnetic or have trackers in me,Anti,1,PRO,7,97,Against,ITT,1,0
9,1659970644415,08/08/2022 14:57:24,6895292,2,7,Strongly Agree,statements,3,Rarely,A few times a year,55,Female,A levels,1,Against,Hasn't been tested for long enough,Anti,7,PRO,13,97,Against,ITT,1,1
12,1659970659433,08/08/2022 14:57:39,6895292,2,10,Strongly Agree,statements,7,Once or twice a year,A few times a year,20,Female,"GCSEs,A levels",1,Against,They believe we have not had enough time to develop an effective vaccine.,Anti,7,PRO,37,97,Against,ITT,1,1
14,1659970662363,08/08/2022 14:57:42,6895292,2,12,Strongly Agree,statements,9,Rarely,Most days,38,Male,"GCSEs,Vocational Training / Apprenticeship",2,Against,The vaccines are not safe enough yet,Anti,7,PRO,50,97,Against,ITT,1,1
17,1659970671281,08/08/2022 14:57:51,6895292,2,15,Somewhat Disagree,statements,8,Most months,Most months,20,Male,A levels,1,Against,The government is trying to microchip me,Anti,3,PRO,43,97,Against,ITT,1,0
20,1659970683324,08/08/2022 14:58:03,6895292,2,18,Strongly Agree,statements,10,Most months,Most weeks,35,Non-binary,"Postgraduate degree (MSc, MA, MPhil)",1,Against,"Concerns about dangerous side effects, such as blood clots and neurological damage.",Anti,7,PRO,55,97,Against,ITT,1,1
22,1659970690066,08/08/2022 14:58:10,6895292,2,20,Strongly Disagree,statements,2,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",3,Against,I think that the vaccine is fake,Anti,1,PRO,9,97,Against,ITT,1,0
25,1659970704377,08/08/2022 14:58:24,6895292,2,23,Strongly Agree,statements,4,Most months,Most months,20,Female,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",1,Against,It's not qualified or tested enough,Anti,7,PRO,19,97,Against,ITT,1,1
26,1659970705617,08/08/2022 14:58:25,6895292,2,24,Strongly Agree,statements,1,Rarely,A few times a year,26,Female,"Undergraduate degree (BSc, BA)",1,Against,"It was developed too quickly, I think they should have taken more time on it",Anti,7,PRO,1,97,Against,ITT,1,1
27,1659970708531,08/08/2022 14:58:28,6895292,2,25,Neither Agree nor Disagree,statements,9,Rarely,Most days,38,Male,"GCSEs,Vocational Training / Apprenticeship",1,Against,The covid 19 vaccines are a conspiracy,Anti,4,PRO,49,97,Against,ITT,1,0
29,1659970712706,08/08/2022 14:58:32,6895292,2,27,Strongly Agree,statements,6,Rarely,Most days,34,Male,GCSEs,2,Against,Someone has told me there experience is bad which has now put me of the idear,Anti,7,PRO,32,97,Against,ITT,1,1
30,1659971115635,08/08/2022 15:05:15,6895292,2,28,Strongly Agree,statements,1,Rarely,A few times a year,26,Female,"Undergraduate degree (BSc, BA)",2,Against,I don't want any of the side effects on me or my family,Anti,7,PRO,2,97,Against,ITT,1,1
32,1659971122706,08/08/2022 15:05:22,6895292,2,30,Strongly Agree,statements,3,Rarely,A few times a year,55,Female,A levels,3,Against,Unless everyone has it then what is the point,Anti,7,PRO,15,97,Against,ITT,1,1
35,1659971134155,08/08/2022 15:05:34,6895292,2,33,Strongly Agree,statements,10,Most months,Most weeks,35,Non-binary,"Postgraduate degree (MSc, MA, MPhil)",2,Against,Concerns about the truthfulness of the pandemic and the true motivations behind mass vaccination.,Anti,7,PRO,56,97,Against,ITT,1,1
36,1659971136781,08/08/2022 15:05:36,6895292,2,34,Strongly Agree,statements,1,Rarely,A few times a year,26,Female,"Undergraduate degree (BSc, BA)",3,Against,I'm a healthy young adult and I'd rather they give my dose to someone else who is more vulnerable,Anti,7,PRO,3,97,Against,ITT,1,1
37,1659971138163,08/08/2022 15:05:38,6895292,2,35,Strongly Agree,statements,7,Once or twice a year,A few times a year,20,Female,"GCSEs,A levels",3,Against,They are unsafe and can cause long-term effects.,Anti,7,PRO,39,97,Against,ITT,1,1
38,1659971139742,08/08/2022 15:05:39,6895292,2,36,Strongly Agree,statements,6,Rarely,Most days,34,Male,GCSEs,1,Against,They have herd there could be side effects,Anti,7,PRO,31,97,Against,ITT,1,1
