Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
52,1647023826430,11/03/2022 18:37:06,6024708,2,50,Somewhat Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",2,For,having food allergies,Pro,5,ANTI,626,344,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
53,1647023828431,11/03/2022 18:37:08,6024708,2,51,Somewhat Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,Saves animals from exploitation,Pro,5,ANTI,609,344,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,0
55,1647023834525,11/03/2022 18:37:14,6024708,2,53,Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,3,For,You can still eat perfectly balanced without animal products,Pro,6,ANTI,645,344,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
56,1647023836195,11/03/2022 18:37:16,6024708,2,54,Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",2,For,"respect for animals
",Pro,6,ANTI,656,344,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
59,1647023848059,11/03/2022 18:37:28,6024708,2,57,Somewhat Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",3,For,environmentally sustainable food,Pro,5,ANTI,657,344,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
60,1647023851179,11/03/2022 18:37:31,6024708,2,58,Agree,statements,3,Never,Once or twice a year,21,Male,A levels,2,For,Reduced amount of harm to animals,Pro,6,ANTI,614,344,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
62,1647023858729,11/03/2022 18:37:38,6024708,2,60,Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,2,For,I feel it is better to reduce the dependency on animals for food due to the environmental reasons,Pro,6,ANTI,632,344,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
63,1647023860386,11/03/2022 18:37:40,6024708,2,61,Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,It's good for the enviorment,Pro,6,ANTI,607,344,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
5,1647023870326,11/03/2022 18:37:50,6024731,2,3,Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",3,For,environmentally sustainable food,Pro,6,ANTI,657,352,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
10,1647023896732,11/03/2022 18:38:16,6024731,2,8,Somewhat Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",1,For,healthy food with low fat,Pro,5,ANTI,655,352,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
14,1647023909749,11/03/2022 18:38:29,6024731,2,12,Somewhat Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",2,For,It's healthier than eating meat and fast food.,Pro,5,ANTI,608,352,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,0
20,1647023938099,11/03/2022 18:38:58,6024731,2,18,Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,protecting the environment,Pro,6,ANTI,625,352,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
24,1647023954221,11/03/2022 18:39:14,6024731,2,22,Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,It's good for the enviorment,Pro,6,ANTI,607,352,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
25,1647023956943,11/03/2022 18:39:16,6024731,2,23,Agree,statements,3,Never,Once or twice a year,21,Male,A levels,2,For,Reduced amount of harm to animals,Pro,6,ANTI,614,352,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
26,1647023958933,11/03/2022 18:39:18,6024731,2,24,Somewhat Agree,statements,3,Never,Once or twice a year,21,Male,A levels,3,For,Veganism is healthier diet,Pro,5,ANTI,615,352,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
27,1647023961452,11/03/2022 18:39:21,6024731,2,25,Agree,statements,3,Never,Once or twice a year,21,Male,A levels,1,For,Environmental protection,Pro,6,ANTI,613,352,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
31,1647023980752,11/03/2022 18:39:40,6024731,2,29,Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,1,For,I feel sorry for the animals killed/exploited for consumption,Pro,6,ANTI,631,352,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
33,1647023991563,11/03/2022 18:39:51,6024731,2,31,Somewhat Agree,statements,4,Never,Never,21,Female,A levels,2,For,Helping the environment,Pro,5,ANTI,620,352,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
36,1647024006161,11/03/2022 18:40:06,6024731,2,34,Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",2,For,"respect for animals
",Pro,6,ANTI,656,352,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
37,1647024011032,11/03/2022 18:40:11,6024731,2,35,Somewhat Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,2,For,Saving animals the suffering,Pro,5,ANTI,644,352,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
38,1647024014429,11/03/2022 18:40:14,6024731,2,36,Somewhat Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,3,For,I feel a vegan diet is cleaner and makes them feel better,Pro,5,ANTI,633,352,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,0
39,1647024020028,11/03/2022 18:40:20,6024731,2,37,Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,2,For,I feel it is better to reduce the dependency on animals for food due to the environmental reasons,Pro,6,ANTI,632,352,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
40,1647024021508,11/03/2022 18:40:21,6024731,2,38,Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),1,For,Ethical treatment of animals,Pro,6,ANTI,601,352,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
42,1647024030704,11/03/2022 18:40:30,6024731,2,40,Neither Agree nor Disagree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",2,For,having food allergies,Pro,4,ANTI,626,352,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
45,1647024042427,11/03/2022 18:40:42,6024731,2,43,Neither Agree nor Disagree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,Saves animals from exploitation,Pro,4,ANTI,609,352,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,0
47,1647024049285,11/03/2022 18:40:49,6024731,2,45,Somewhat Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),3,For,Personal health and wellbeing,Pro,5,ANTI,603,352,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
48,1647024050910,11/03/2022 18:40:50,6024731,2,46,Somewhat Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),2,For,Reducing climate change/environmental impact,Pro,5,ANTI,602,352,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
50,1647024057475,11/03/2022 18:40:57,6024731,2,48,Somewhat Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),2,For,Being vegan is better for your health,Pro,5,ANTI,638,352,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
52,1647024069926,11/03/2022 18:41:09,6024731,2,50,Somewhat Agree,statements,4,Never,Never,21,Female,A levels,1,For,Protecting animals from harm,Pro,5,ANTI,619,352,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
53,1647024072768,11/03/2022 18:41:12,6024731,2,51,Neither Agree nor Disagree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,1,For,Animals deserve to live,Pro,4,ANTI,649,352,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
54,1647024075798,11/03/2022 18:41:15,6024731,2,52,Somewhat Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),1,For,I am against animal cruelty,Pro,5,ANTI,637,352,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
55,1647024077912,11/03/2022 18:41:17,6024731,2,53,Somewhat Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,being anti animal cruelty,Pro,5,ANTI,627,352,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
56,1647024079805,11/03/2022 18:41:19,6024731,2,54,Somewhat Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),3,For,It is better for the environment,Pro,5,ANTI,639,352,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
59,1647024087460,11/03/2022 18:41:27,6024731,2,57,Strongly Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,3,For,We can survive without meet,Pro,7,ANTI,651,352,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
61,1647024099770,11/03/2022 18:41:39,6024731,2,59,Somewhat Agree,statements,4,Never,Never,21,Female,A levels,3,For,"Religious reasons, may believe its unethical to harm animals",Pro,5,ANTI,621,352,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
62,1647024103277,11/03/2022 18:41:43,6024731,2,60,Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,3,For,You can still eat perfectly balanced without animal products,Pro,6,ANTI,645,352,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
63,1647024109474,11/03/2022 18:41:49,6024731,2,61,Neither Agree nor Disagree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,2,For,People harm animals in order to eat,Pro,4,ANTI,650,352,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
64,1647024120034,11/03/2022 18:42:00,6024731,2,62,Somewhat Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,1,For,The negative ecological impact meat production has on the Earth,Pro,5,ANTI,643,352,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
4,1647025229174,11/03/2022 19:00:29,6025094,2,1,Strongly Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",2,For,"respect for animals
",Pro,7,ANTI,656,378,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
6,1647025254895,11/03/2022 19:00:54,6025094,2,3,Strongly Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,3,For,You can still eat perfectly balanced without animal products,Pro,7,ANTI,645,378,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
7,1647025262773,11/03/2022 19:01:02,6025094,2,4,Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),2,For,Being vegan is better for your health,Pro,6,ANTI,638,378,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
10,1647025285889,11/03/2022 19:01:25,6025094,2,7,Strongly Agree,statements,3,Never,Once or twice a year,21,Male,A levels,2,For,Reduced amount of harm to animals,Pro,7,ANTI,614,378,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
11,1647025290851,11/03/2022 19:01:30,6025094,2,8,Strongly Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,Saves animals from exploitation,Pro,7,ANTI,609,378,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
12,1647025296239,11/03/2022 19:01:36,6025094,2,9,Strongly Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,1,For,The negative ecological impact meat production has on the Earth,Pro,7,ANTI,643,378,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
17,1647025310065,11/03/2022 19:01:50,6025094,2,14,Somewhat Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",3,For,environmentally sustainable food,Pro,5,ANTI,657,378,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
20,1647025317294,11/03/2022 19:01:57,6025094,2,17,Strongly Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,1,For,Animals deserve to live,Pro,7,ANTI,649,378,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
21,1647025322109,11/03/2022 19:02:02,6025094,2,18,Strongly Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),1,For,I am against animal cruelty,Pro,7,ANTI,637,378,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
23,1647025329000,11/03/2022 19:02:09,6025094,2,20,Strongly Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),3,For,It is better for the environment,Pro,7,ANTI,639,378,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
26,1647025339305,11/03/2022 19:02:19,6025094,2,23,Strongly Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,1,For,I feel sorry for the animals killed/exploited for consumption,Pro,7,ANTI,631,378,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
29,1647025353936,11/03/2022 19:02:33,6025094,2,26,Strongly Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,2,For,People harm animals in order to eat,Pro,7,ANTI,650,378,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
30,1647025358164,11/03/2022 19:02:38,6025094,2,27,Strongly Agree,statements,3,Never,Once or twice a year,21,Male,A levels,1,For,Environmental protection,Pro,7,ANTI,613,378,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
31,1647025366844,11/03/2022 19:02:46,6025094,2,28,Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",1,For,healthy food with low fat,Pro,6,ANTI,655,378,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
33,1647025372925,11/03/2022 19:02:52,6025094,2,30,Strongly Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),1,For,Ethical treatment of animals,Pro,7,ANTI,601,378,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
34,1647025377354,11/03/2022 19:02:57,6025094,2,31,Strongly Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,being anti animal cruelty,Pro,7,ANTI,627,378,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
37,1647025416881,11/03/2022 19:03:36,6025094,2,34,Strongly Agree,statements,4,Never,Never,21,Female,A levels,1,For,Protecting animals from harm,Pro,7,ANTI,619,378,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
38,1647025416881,11/03/2022 19:03:36,6025094,2,35,Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,protecting the environment,Pro,6,ANTI,625,378,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
43,1647025416881,11/03/2022 19:03:36,6025094,2,40,Strongly Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,3,For,We can survive without meet,Pro,7,ANTI,651,378,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
44,1647025416881,11/03/2022 19:03:36,6025094,2,41,Agree,statements,4,Never,Never,21,Female,A levels,2,For,Helping the environment,Pro,6,ANTI,620,378,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
45,1647025416881,11/03/2022 19:03:36,6025094,2,42,Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,It's good for the enviorment,Pro,6,ANTI,607,378,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
48,1647025426877,11/03/2022 19:03:46,6025094,2,45,Agree,statements,3,Never,Once or twice a year,21,Male,A levels,3,For,Veganism is healthier diet,Pro,6,ANTI,615,378,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
50,1647025436793,11/03/2022 19:03:56,6025094,2,47,Strongly Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,2,For,Saving animals the suffering,Pro,7,ANTI,644,378,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
52,1647025444591,11/03/2022 19:04:04,6025094,2,49,Agree,statements,4,Never,Never,21,Female,A levels,3,For,"Religious reasons, may believe its unethical to harm animals",Pro,6,ANTI,621,378,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
53,1647025449314,11/03/2022 19:04:09,6025094,2,50,Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),2,For,Reducing climate change/environmental impact,Pro,6,ANTI,602,378,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
